GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	1
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	2
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	3
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	4
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	5
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	6
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	7
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	8
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	9
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	10
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	11
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	12
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	independent.281139	13
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	1
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	2
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	3
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	4
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	5
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	6
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	7
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	8
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	9
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	10
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	en.ndtv.com.13152	11
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	1
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	2
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	3
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	4
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	5
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	6
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	7
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	8
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	9
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	cnn.385674	10
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	1
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	2
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	3
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	4
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	5
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	seattle_times.7755	6
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	reuters.276709	1
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	reuters.276709	2
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	reuters.276709	3
GBLEURT-WWM	en-de	newstest2020	newstest2020	AFRL.1069	reuters.276709	4
